altid,timestamp,long_x,lat_y,used,dist_to_water,cos_aspect,sin_aspect,elevation,slope,hab_type,veg_class
P042,,0,0,0,444.2335306,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,5216.990806,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,5479.86809,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,3887.470311,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,1420.516838,1.69466,1.71934,1471,1,2081,2
P042,,0,0,0,3953.504911,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,8282.265433,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,1079.636421,1.69466,1.71934,1710,0,2081,2
P042,,0,0,0,5720.085125,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,5000.463248,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,695.0558103,1.69466,1.71934,1493,1,2081,2
P042,,0,0,0,5397.981724,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,6109.029084,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,2409.997605,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,6286.108786,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,6998.419613,1.69466,1.71934,1712,0,2081,2
P042,,0,0,0,7486.547989,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,2682.475157,1.69466,1.71934,1695,0,2081,2
P042,,0,0,0,6346.720035,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,9341.021563,1.69466,1.71934,1710,0,2081,2
P042,,0,0,0,289.361956,1.69466,1.71934,1741,0,2081,2
P042,,0,0,0,2278.177211,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,6500.173891,1.69466,1.71934,1712,0,2081,2
P042,,0,0,0,3799.480151,1.69466,1.71934,1695,0,2081,2
P042,,0,0,0,3099.967652,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,4510.202534,1.69466,1.71934,1713,0,2081,2
P042,,0,0,0,3162.846735,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,6430.835835,1.69466,1.71934,1702,1,2081,2
P042,,0,0,0,2050.231158,1.69466,1.71934,1709,0,2081,2
P042,,0,0,0,9077.590993,1.69466,1.71934,1709,0,2081,2
P042,,0,0,0,5676.788821,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5385.850685,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,7120.886851,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,2207.584363,1.69466,1.71934,1710,0,2081,2
P042,,0,0,0,7162.51077,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,6345.40364,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,58.72329245,1.69466,1.71934,1711,0,2081,2
P042,,0,0,0,4761.031926,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,3536.005365,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,1335.44286,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,1625.665379,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,5386.278388,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,6299.653024,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,1714.938616,1,0,1699,3,2081,2
P042,,0,0,0,147.5983679,1.69466,1.71934,1723,2,2081,2
P042,,0,0,0,5932.500909,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,6102.897152,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,6518.275836,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,6056.215444,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,5171.690447,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,3419.549554,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,5562.631277,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,830.9868919,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,3261.1512,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4860.14669,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,950.2122182,1.34731,0.0622512,1541,4,2081,2
P042,,0,0,0,6465.384566,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4854.817036,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,4062.675147,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,1314.614353,1.69466,1.71934,1470,0,2081,2
P042,,0,0,0,7428.485411,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,3023.932573,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,4610.098647,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,7270.028858,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,7104.320757,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5110.265622,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5394.874102,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5903.818704,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,1273.409639,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,5618.822728,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,10601.64977,1.69466,1.71934,1713,0,2081,2
P042,,0,0,0,3377.569661,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,2852.318345,1.69466,1.71934,1714,0,2081,2
P042,,0,0,0,5965.087636,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,7358.695764,1.69466,1.71934,1709,0,2081,2
P042,,0,0,0,1416.32323,1.69466,1.71934,1695,0,2081,2
P042,,0,0,0,2096.978753,1.24254,1.97014,1558,6,2081,2
P042,,0,0,0,5941.396872,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4499.613067,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,4749.20175,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,1043.404878,1.69466,1.71934,1710,0,2081,2
P042,,0,0,0,6029.351806,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4723.599897,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,5534.886011,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,1382.327698,1.69466,1.71934,1713,1,2081,2
P042,,0,0,0,7225.414873,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,3983.997911,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4611.688116,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,3527.732728,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,10351.28294,1.69466,1.71934,1713,0,2081,2
P042,,0,0,0,7204.030176,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,6133.193036,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4740.071934,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,1683.305743,1.69466,1.71934,1710,0,2081,2
P042,,0,0,0,4187.853561,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,6476.502726,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,3420.202383,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,7900.143064,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,2485.270333,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,6789.98476,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,2591.730526,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,2420.91396,1.69466,1.71934,1717,1,2081,2
P042,,0,0,0,5187.147527,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,6032.629159,1.69466,1.71934,1708,1,2081,2
P042,,0,0,0,6801.109158,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,548.0428804,1.69466,1.71934,1698,0,2081,2
P042,,0,0,0,5372.616908,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,3761.576396,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4478.777582,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,3817.548588,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,2800.716138,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,2180.098486,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,1446.429358,1.69466,1.71934,1701,0,2081,2
P042,,0,0,0,5313.437916,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4173.613459,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,7845.852245,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,4477.848269,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,6709.608189,1.69466,1.71934,1701,0,2081,2
P042,,0,0,0,386.4993028,1.69466,1.71934,1710,0,2081,2
P042,,0,0,0,4140.765424,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,5918.994239,1.69466,1.71934,1701,0,2081,2
P042,,0,0,0,6422.562084,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,7608.82755,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,2432.300469,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,6524.443248,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,4445.604864,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,9964.726687,1.69466,1.71934,1711,0,2081,2
P042,,0,0,0,5438.811274,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,2302.275873,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,8400.39172,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,5565.001394,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,2849.810151,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,3588.964797,1.69466,1.71934,1715,0,2081,2
P042,,0,0,0,1683.899169,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,37.63699095,1.69466,1.71934,1720,0,2081,2
P042,,0,0,0,5620.582847,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,1542.535926,1.69466,1.71934,1698,1,2081,2
P042,,0,0,0,4542.328267,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,4047.119794,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,5681.381694,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,3609.290859,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,778.1065849,0.574203,1.90482,1541,6,2081,2
P042,,0,0,0,1969.438478,1.69466,1.71934,1710,0,2081,2
P042,,0,0,0,5624.46396,1.69466,1.71934,1716,0,2081,2
P042,,0,0,0,3879.276151,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,6610.055097,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,5350.040936,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,501.4144811,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,2373.772745,1.69466,1.71934,1695,0,2081,2
P042,,0,0,0,4896.924241,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5289.569139,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,2049.790315,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,6361.358831,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4626.337649,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5686.785866,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,3329.684841,1.69466,1.71934,1714,1,2081,2
P042,,0,0,0,3505.269249,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5448.567784,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,6973.532218,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,2185.645555,1.69466,1.71934,1696,0,2081,2
P042,,0,0,0,6721.969696,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,10861.73873,1.69466,1.71934,1712,0,2081,2
P042,,0,0,0,4228.954434,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,11797.8262,1.69466,1.71934,1723,1,2081,2
P042,,0,0,0,3798.472873,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,5334.264613,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,8881.557235,1.69466,1.71934,1714,0,2081,2
P042,,0,0,0,5614.669304,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5325.801205,1.69466,1.71934,1707,1,2081,2
P042,,0,0,0,3518.472334,1.69466,1.71934,1723,0,2081,2
P042,,0,0,0,4751.313123,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,8050.255474,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,4149.806705,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,4516.89363,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,7412.394875,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5650.054727,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,4384.990681,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,4569.188487,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,123.4596296,1.69466,1.71934,1717,0,2081,2
P042,,0,0,0,2936.448658,1.69466,1.71934,1716,0,2081,2
P042,,0,0,0,6633.089863,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,8747.899949,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,4750.278246,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,1404.947263,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,8728.824635,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,3146.283733,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4470.08523,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,4595.697887,1.69466,1.71934,1705,0,2081,2
P042,,0,0,0,6347.940555,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,3992.003658,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5358.245757,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,7580.662957,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,5502.498233,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,2156.501497,1.69466,1.71934,1712,0,2081,2
P042,,0,0,0,4354.463303,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,9098.173658,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,4498.787433,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4779.946279,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,2881.459493,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,6684.999884,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,3418.505138,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,4774.623641,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,6096.256432,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,6086.454384,1.69466,1.71934,1712,0,2081,2
P042,,0,0,0,4875.113479,1.69466,1.71934,1717,1,2081,2
P042,,0,0,0,357.3274481,1.69466,1.71934,1711,0,2081,2
P042,,0,0,0,6439.930965,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,2372.030177,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,2149.507762,1.69466,1.71934,1709,0,2081,2
P042,,0,0,0,5589.232165,1.69466,1.71934,1709,0,2081,2
P042,,0,0,0,3582.131572,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,6054.038072,1.69466,1.71934,1701,0,2081,2
P042,,0,0,0,548.1763569,1.69466,1.71934,1704,1,2081,2
P042,,0,0,0,4175.747848,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,6101.996057,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,5739.923536,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,7377.495718,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,3043.505017,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,4118.56808,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,5932.222301,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,1032.47815,1.69466,1.71934,1478,0,2081,2
P042,,0,0,0,4389.158673,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,2024.289605,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,2383.824255,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,2108.578706,1.69466,1.71934,1726,0,2081,2
P042,,0,0,0,5009.121888,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,5058.72986,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4518.016207,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,3369.951193,1.69466,1.71934,1710,0,2081,2
P042,,0,0,0,2861.759071,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,2422.718703,1.69466,1.71934,1695,0,2081,2
P042,,0,0,0,6742.959838,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,6398.792148,1.69466,1.71934,1702,0,2081,2
P042,,0,0,0,7600.240376,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,1307.44573,1.69466,1.71934,1711,0,2081,2
P042,,0,0,0,1037.17181,1.69466,1.71934,1706,0,2081,2
P042,,0,0,0,424.531223,1.69466,1.71934,1468,1,2081,2
P042,,0,0,0,4412.777009,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,1997.858806,1.69466,1.71934,1715,0,2081,2
P042,,0,0,0,4202.068259,1.69466,1.71934,1704,0,2081,2
P042,,0,0,0,7068.223358,1.69466,1.71934,1707,0,2081,2
P042,,0,0,0,5769.245705,1.69466,1.71934,1708,0,2081,2
P042,,0,0,0,5986.701362,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4453.239115,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,1574.007291,1.69466,1.71934,1703,0,2081,2
P042,,0,0,0,4505.926742,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,5665.516673,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,3848.863061,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,1977.907286,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,3800.729823,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,6010.600832,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,2513.196779,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,2069.194086,1.69466,1.71934,1701,0,2081,2
P044,,0,0,0,3724.770529,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,2774.626936,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,3711.611561,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,4259.679692,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,5019.460186,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,261.2618908,1.69466,1.71934,1721,0,2081,2
P044,,0,0,0,6068.09752,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,1066.011741,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,1675.35415,1.69466,1.71934,1711,1,2081,2
P044,,0,0,0,5672.391127,1.69466,1.71934,1709,0,2081,2
P044,,0,0,0,5017.066758,1.69466,1.71934,1707,0,2081,2
P044,,0,0,0,5939.098449,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,6899.841597,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,4398.076346,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,2913.409222,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,1314.08869,1.69466,1.71934,1478,1,2081,2
P044,,0,0,0,6063.95344,1.69466,1.71934,1707,0,2081,2
P044,,0,0,0,2326.634488,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,3035.328608,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,6244.228973,1.69466,1.71934,1709,0,2081,2
P044,,0,0,0,7142.953689,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,5382.073132,1.69466,1.71934,1717,0,2081,2
P044,,0,0,0,5378.212541,1.69466,1.71934,1702,0,2081,2
P044,,0,0,0,5619.754312,1.69466,1.71934,1702,0,2081,2
P044,,0,0,0,499.3875339,1.69466,1.71934,1698,0,2081,2
P044,,0,0,0,3387.690122,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,4418.888163,1.69466,1.71934,1723,1,2081,2
P044,,0,0,0,6797.064707,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,1879.037934,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,2646.740928,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,5793.944617,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,2396.851045,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,6493.059497,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,1234.040008,1.69466,1.71934,1386,1,2081,2
P044,,0,0,0,756.536892,1.69466,1.71934,1711,0,2081,2
P044,,0,0,0,4446.060851,1.69466,1.71934,1709,0,2081,2
P044,,0,0,0,4011.002304,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,10928.79454,1.69466,1.71934,1713,0,2081,2
P044,,0,0,0,4363.698292,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,399.6369708,1.69466,1.71934,1695,0,2081,2
P044,,0,0,0,894.3766895,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,5728.893851,1.69466,1.71934,1709,0,2081,2
P044,,0,0,0,5794.31992,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,7906.455419,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,1280.220056,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,7273.085285,1.69466,1.71934,1710,0,2081,2
P044,,0,0,0,2786.258397,1.69466,1.71934,1714,0,2081,2
P044,,0,0,0,6997.093659,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,6859.058925,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,6197.675061,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,5901.409169,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,3128.404658,1.69466,1.71934,1702,0,2081,2
P044,,0,0,0,5174.822425,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,3747.77587,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,3749.898984,1.69466,1.71934,1707,0,2081,2
P044,,0,0,0,2209.406355,1.69466,1.71934,1699,0,2081,2
P044,,0,0,0,2488.480682,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,6157.067951,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,1107.038781,1.69466,1.71934,1479,1,2081,2
P044,,0,0,0,2492.579055,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,6103.506422,1.69466,1.71934,1707,1,2081,2
P044,,0,0,0,9469.342353,0.358906,1.76746,1737,4,2081,2
P044,,0,0,0,5176.24763,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,2009.826383,1.69466,1.71934,1710,0,2081,2
P044,,0,0,0,5709.842769,1.69466,1.71934,1702,0,2081,2
P044,,0,0,0,4379.785384,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,3464.338905,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,2030.787525,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,5648.006498,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,9443.827638,1.69466,1.71934,1709,1,2081,2
P044,,0,0,0,7055.746545,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,738.4720772,1.69466,1.71934,1481,0,2081,2
P044,,0,0,0,1573.683225,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,2368.907538,1.69466,1.71934,1703,1,2081,2
P044,,0,0,0,7101.296368,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,6400.660155,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,3046.754022,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,4684.096753,1.69466,1.71934,1708,0,2081,2
P044,,0,0,0,3985.197157,1.69466,1.71934,1701,0,2081,2
P044,,0,0,0,4478.345857,1.69466,1.71934,1702,0,2081,2
P044,,0,0,0,4495.32819,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,7105.177449,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,5400.176429,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,4457.552573,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,1855.12322,1.69466,1.71934,1712,0,2081,2
P044,,0,0,0,195.5929749,1.69466,1.71934,1695,0,2081,2
P044,,0,0,0,7306.850319,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,942.3266695,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,780.1021275,1.69466,1.71934,1711,0,2081,2
P044,,0,0,0,7324.04075,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,10692.29958,1.69466,1.71934,1712,0,2081,2
P044,,0,0,0,6564.268349,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,2405.071131,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,1772.172127,1.69466,1.71934,1697,0,2081,2
P044,,0,0,0,3145.578621,1.69466,1.71934,1708,0,2081,2
P044,,0,0,0,5077.963097,1.69466,1.71934,1707,0,2081,2
P044,,0,0,0,1552.920123,1.69466,1.71934,1698,0,2081,2
P044,,0,0,0,5006.750944,1.69466,1.71934,1708,0,2081,2
P044,,0,0,0,2727.523997,1.69466,1.71934,1713,0,2081,2
P044,,0,0,0,5174.792428,1.69466,1.71934,1700,0,2081,2
P044,,0,0,0,3533.541035,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,6250.468486,1.69466,1.71934,1711,0,2081,2
P044,,0,0,0,721.532122,1.69466,1.71934,1713,0,2081,2
P044,,0,0,0,1473.032637,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,6942.176984,1.69466,1.71934,1709,0,2081,2
P044,,0,0,0,2757.72839,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,4750.025915,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,6263.036673,1.69466,1.71934,1520,2,2081,2
P044,,0,0,0,2594.392707,1.69466,1.71934,1710,0,2081,2
P044,,0,0,0,6251.926274,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,2641.306633,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,4039.983493,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,5409.842154,1.69466,1.71934,1713,0,2081,2
P044,,0,0,0,4776.766931,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,2493.70523,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,7648.982454,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,3324.197747,1.69466,1.71934,1715,0,2081,2
P044,,0,0,0,2719.784434,1.69466,1.71934,1708,0,2081,2
P044,,0,0,0,3980.870498,1.69466,1.71934,1705,0,2081,2
P044,,0,0,0,4254.55755,1.69466,1.71934,1701,0,2081,2
P044,,0,0,0,3864.089996,1.69466,1.71934,1715,0,2081,2
P044,,0,0,0,2305.354513,1.69466,1.71934,1706,0,2081,2
P044,,0,0,0,7364.984688,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,4142.27282,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,3711.81143,1.69466,1.71934,1704,0,2081,2
P044,,0,0,0,4803.417511,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,5592.555696,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,7165.541146,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,5835.59289,1.69466,1.71934,1702,0,2081,2
P044,,0,0,0,924.3949435,1.69466,1.71934,1711,0,2081,2
P044,,0,0,0,2333.76683,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,649.324236,1.69466,1.71934,1739,0,2081,2
P044,,0,0,0,2809.631268,1.69466,1.71934,1703,0,2081,2
P044,,0,0,0,1149.630114,1.69466,1.71934,1706,0,2081,2
