Created Date,Name,Species,Primary Breed,Sex,Age (Months),Age Group,Primary Color,Days in Custody,Days on Site,Current Weight,Attributes
10/24/2019,Harper,Dog,"Shepherd, German",Female,26,Adult Dog (5 months-8 years),Brown,1,1,45.8 lbs,
10/24/2019,Harper,Dog,"Shepherd, German",Female,26,Adult Dog (5 months-8 years),Brown,1,1,45.8 lbs,
10/24/2019,Harper,Dog,"Shepherd, German",Female,26,Adult Dog (5 months-8 years),Brown,1,1,45.8 lbs,
10/24/2019,Rambo,Dog,"Shepherd, German",Male,43,Adult Dog (5 months-8 years),,10,10,,
10/24/2019,Squint,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),,5,5,,
10/24/2019,Clash,Cat,Domestic Medium Hair,Female,27,Young adult (1-5 years),,6,6,,
10/24/2019,Butterscotch,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),Brown,9,9,5.64 lbs,
10/24/2019,Butterscotch,Cat,Domestic Shorthair,Female,27,Young adult (1-5 years),Brown,1,1,5.64 lbs,
10/24/2019,Frosty,Cat,Domestic Medium Hair,Female,30,Young adult (1-5 years),,16,16,,
10/24/2019,Baby Bella,Dog,Terrier,Female,26,Adult Dog (5 months-8 years),,4,4,,
10/24/2019,Alabaster,Dog,Retriever,Male,34,Adult Dog (5 months-8 years),,5,5,,
10/24/2019,Zegan,Dog,Retriever,Male,32,Adult Dog (5 months-8 years),,5,5,,
10/24/2019,Bongo,Dog,Retriever,Male,34,Adult Dog (5 months-8 years),,6,6,,
10/24/2019,Aubrey,Dog,"Shepherd, German",Female,84,Adult Dog (5 months-8 years),,8,8,,
10/24/2019,Rin,Cat,Domestic Longhair,Female,96,Adult Cat (5-10 years),,5,5,,
10/24/2019,Queen Aminatu,Cat,Domestic Shorthair,Female,24,Young adult (1-5 years),,43,43,,
10/24/2019,Arthur,Cat,Domestic Shorthair,Unknown,28,Kitten (6 weeks-5 months),,1,1,,
10/24/2019,Ali,Dog,"Terrier, American Pit Bull",Female,36,Adult Dog (5 months-8 years),,11,11,,
01/21/2020,Chester,Cat,Domestic Longhair,Male,26,Young adult (1-5 years),Orange,4,4,,
01/21/2020,Chester,Cat,Domestic Longhair,Male,26,Young adult (1-5 years),Orange,1,1,,
01/21/2020,Chester,Cat,Domestic Longhair,Male,26,Young adult (1-5 years),Orange,1,1,,
01/21/2020,Chester,Cat,Domestic Longhair,Male,26,Young adult (1-5 years),Orange,1,1,,
01/21/2020,Chester,Cat,Domestic Longhair,Male,26,Young adult (1-5 years),Orange,1,1,,
10/25/2019,Cullen,Cat,Domestic Shorthair,Male,26,Young adult (1-5 years),,6,6,,
10/25/2019,Ridley,Cat,Domestic Shorthair,Male,60,Adult Cat (5-10 years),,6,6,,
10/25/2019,Francesca,Cat,Domestic Shorthair,Female,72,Adult Cat (5-10 years),,6,6,,
10/25/2019,Felicity,Cat,Domestic Medium Hair,Female,26,Young adult (1-5 years),,8,8,,
10/25/2019,Feral Triscuit,Cat,Domestic Shorthair,Female,120,Senior (10+years),,39,39,,
10/25/2019,Feral Cheezit,Cat,Domestic Medium Hair,Male,94,Adult Cat (5-10 years),,48,48,,
10/25/2019,Chauncey,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),,4,4,,
10/25/2019,Mavis,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),,4,4,,
10/25/2019,Mavis,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),,1,1,,
10/25/2019,Todd,Cat,Domestic Longhair,Male,29,Young adult (1-5 years),,5,5,,
10/25/2019,Todd,Cat,Domestic Longhair,Male,29,Young adult (1-5 years),,2,2,,
10/25/2019,Bodie,Dog,"Collie, Border",Male,36,Adult Dog (5 months-8 years),,4,4,,
10/25/2019,Bodie,Dog,"Collie, Border",Male,36,Adult Dog (5 months-8 years),,1,1,,
10/25/2019,Anette,Dog,"Chihuahua, Short Coat",Female,96,Senior (8+years),,10,10,,
10/25/2019,Ryu,Dog,"Terrier, American Pit Bull",Male,84,Adult Dog (5 months-8 years),,16,16,,
10/25/2019,Yorgos Lanthimos,Guinea Pig,Guinea Pig,Male,22,Adult (1+ years),,42,42,,
10/25/2019,Ari Aster,Guinea Pig,Guinea Pig,Male,22,Adult (1+ years),,44,44,,
10/25/2019,Buffy,Cat,Domestic Longhair,Female,24,Young adult (1-5 years),,45,45,,
10/26/2019,Clarice,Cat,Domestic Longhair,Female,28,Young adult (1-5 years),,6,6,,
10/26/2019,Akira,Dog,"Husky, Siberian",Female,48,Adult Dog (5 months-8 years),,1,1,,
10/26/2019,Akira,Dog,"Husky, Siberian",Female,48,Adult Dog (5 months-8 years),,1,1,,
10/26/2019,Mollie,Dog,"Collie, Border",Female,60,Adult Dog (5 months-8 years),,10,10,,
10/26/2019,Max,Dog,"Shepherd, German",Male,84,Adult Dog (5 months-8 years),,1,1,,
10/26/2019,Jojo,Dog,Shih Tzu,Female,46,Adult Dog (5 months-8 years),,1,1,,
10/26/2019,Sammy,Dog,Shih Tzu,Male,138,Senior (8+years),,1,1,,
10/26/2019,Sammy,Dog,Shih Tzu,Male,138,Senior (8+years),,1,1,,
10/26/2019,Max,Dog,Pointer,Female,36,Adult Dog (5 months-8 years),,1,1,,
10/26/2019,Max,Dog,Pointer,Female,36,Adult Dog (5 months-8 years),,1,1,,
10/26/2019,Max,Dog,"Pinscher, Doberman",Male,32,Adult Dog (5 months-8 years),,1,1,,
10/26/2019,Bella,Dog,"Chihuahua, Short Coat",Female,156,Senior (8+years),,39,39,,
10/26/2019,Eggnog,Dog,Terrier,Male,26,Puppy (8 weeks-5 months),,2,2,,
10/26/2019,Patchy,Dog,Terrier,Female,26,Adult Dog (5 months-8 years),,16,16,,
10/27/2019,Cassius,Cat,Domestic Longhair,Male,32,Young adult (1-5 years),,6,6,,
10/27/2019,Cortez,Cat,Domestic Longhair,Male,84,Adult Cat (5-10 years),,6,6,,
10/27/2019,Cortez,Cat,Domestic Longhair,Male,84,Adult Cat (5-10 years),,1,1,,
10/27/2019,Spirit,Cat,Domestic Shorthair,Female,29,Young adult (1-5 years),,3,3,,
10/27/2019,Ghoul,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),,13,13,,
10/27/2019,Sylvia Plath,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Black,31,31,,
10/27/2019,Sylvia Plath,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Black,1,1,,
10/27/2019,Drake,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,14,14,,
10/27/2019,Luna,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,3,3,,
10/27/2019,Luna,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,1,1,,
10/27/2019,Luna,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,1,1,,
10/27/2019,Banshee,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,4,4,,
10/27/2019,Harpy,Cat,Domestic Shorthair,Male,25,Young adult (1-5 years),,7,7,,
10/27/2019,Mary Shelley,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,23,23,,
10/27/2019,Xander,Cat,Domestic Shorthair,Male,32,Young adult (1-5 years),,7,7,,
10/27/2019,Ashe,Cat,Domestic Medium Hair,Female,36,Young adult (1-5 years),,8,8,,
10/27/2019,Bridgette,Cat,Domestic Medium Hair,Female,27,Young adult (1-5 years),,13,13,,
10/27/2019,Sombra,Cat,Domestic Medium Hair,Female,36,Young adult (1-5 years),,13,13,,
10/27/2019,Mercy,Cat,Domestic Medium Hair,Female,36,Young adult (1-5 years),,14,14,,
10/27/2019,Mcree,Cat,Domestic Medium Hair,Male,48,Young adult (1-5 years),,15,15,,
10/27/2019,Mei,Cat,Domestic Medium Hair,Female,36,Young adult (1-5 years),White,15,15,,
10/27/2019,Mei,Cat,Domestic Medium Hair,Female,36,Young adult (1-5 years),White,1,1,,
10/27/2019,Mei,Cat,Domestic Medium Hair,Female,36,Young adult (1-5 years),White,1,1,,
10/27/2019,Lucio,Cat,Domestic Medium Hair,Male,36,Young adult (1-5 years),,49,49,,
10/27/2019,Feral 1,Cat,Domestic Shorthair,Male,84,Adult Cat (5-10 years),,3,3,,
10/27/2019,Feral 2,Cat,Domestic Longhair,Female,84,Adult Cat (5-10 years),,3,3,,
10/28/2019,ERWIN 100,Cat,Domestic Shorthair,Male,48,Young adult (1-5 years),,3,3,,
10/28/2019,FAWG 10.28 1,Cat,Domestic Shorthair,Male,72,Adult Cat (5-10 years),,1,1,,
10/28/2019,FAWG 10.28 2,Cat,Domestic Longhair,Female,84,Adult Cat (5-10 years),,1,1,,
10/28/2019,feral1,Cat,Domestic Longhair,Female,84,Adult Cat (5-10 years),,3,3,,
10/28/2019,Dean 10.18 1,Cat,Domestic Longhair,Female,36,Young adult (1-5 years),,3,3,,
10/28/2019,Dean 10.18 2,Cat,Domestic Longhair,Male,84,Adult Cat (5-10 years),,3,3,,
10/28/2019,Wilson 10.28 1,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),,3,3,,
10/28/2019,Wilson 10.28 2,Cat,Domestic Longhair,Female,48,Young adult (1-5 years),,3,3,,
10/28/2019,Harris 10.28 1,Cat,Domestic Shorthair,Male,48,Young adult (1-5 years),,2,2,,
10/28/2019,Harris 10.28 2,Cat,Domestic Shorthair,Female,34,Young adult (1-5 years),,2,2,,
10/28/2019,Allen 10.28 1,Cat,Domestic Longhair,Male,36,Young adult (1-5 years),,3,3,,
10/28/2019,Ryan 10.28 1,Cat,Domestic Longhair,Female,30,Young adult (1-5 years),,3,3,,
10/28/2019,Ryan 10.28 2,Cat,Domestic Longhair,Female,48,Young adult (1-5 years),,3,3,,
10/28/2019,Ryan 10.28 3,Cat,Domestic Longhair,Female,30,Young adult (1-5 years),,3,3,,
01/21/2020,Hinse,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Brown,3,3,,
01/21/2020,Hinse,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Brown,1,1,,
01/21/2020,Hinse,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),Brown,1,1,,
10/28/2019,Marky,Cat,Domestic Shorthair,Male,25,Young adult (1-5 years),,4,4,,
10/28/2019,Marky,Cat,Domestic Shorthair,Male,25,Young adult (1-5 years),,1,1,,
10/28/2019,Marky,Cat,Domestic Shorthair,Male,25,Young adult (1-5 years),,1,1,,
10/28/2019,Maida,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,5,5,,
10/28/2019,Tigger,Cat,Domestic Shorthair,Female,120,Senior (10+years),,5,5,,
10/28/2019,Molly,Cat,Domestic Shorthair,Female,84,Adult Cat (5-10 years),Brown,5,5,7.12 lbs,Dental Disease - Moderate
10/28/2019,Molly,Cat,Domestic Shorthair,Female,84,Adult Cat (5-10 years),Brown,14,14,7.12 lbs,Dental Disease - Moderate
10/28/2019,Watson,Cat,Domestic Shorthair,Male,25,Young adult (1-5 years),,6,6,,
10/28/2019,Sir Gordon,Cat,Domestic Shorthair,Male,25,Young adult (1-5 years),,7,7,,
10/28/2019,Snicklefritz,Cat,Domestic Medium Hair,Female,25,Kitten (6 weeks-5 months),,14,14,,
10/28/2019,Feral Nightingale,Cat,Domestic Medium Hair,Male,59,Young adult (1-5 years),,18,18,,
10/28/2019,Walker 10.28 1,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),,3,3,,
10/28/2019,Walker 10.28 2,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),,3,3,,
10/28/2019,Scrappy,Dog,"Chihuahua, Short Coat",Male,48,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Bailey,Dog,Terrier,Male,66,Adult Dog (5 months-8 years),,3,3,,
10/28/2019,Bailey,Dog,Terrier,Male,66,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Sidney James,Dog,Shepherd,Male,27,Adult Dog (5 months-8 years),,3,3,,
10/28/2019,Sidney James,Dog,Shepherd,Male,27,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Shadow,Dog,Retriever,Male,30,Adult Dog (5 months-8 years),,3,3,,
10/28/2019,Astro,Dog,Retriever,Male,30,Adult Dog (5 months-8 years),,5,5,,
10/28/2019,Astro,Dog,Retriever,Male,30,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Borodin,Dog,Terrier,Male,28,Adult Dog (5 months-8 years),,5,5,,
10/28/2019,Borodin,Dog,Terrier,Male,28,Adult Dog (5 months-8 years),,1,1,,
03/03/2020,Charlie,Dog,Terrier,Male,36,Adult Dog (5 months-8 years),White,10,10,,
03/03/2020,Charlie,Dog,Terrier,Male,36,Adult Dog (5 months-8 years),White,1,1,,
10/28/2019,Chowder,Dog,Terrier,Male,27,Adult Dog (5 months-8 years),Tan,10,10,,
10/28/2019,Chowder,Dog,Terrier,Male,27,Adult Dog (5 months-8 years),Tan,1,1,,
10/28/2019,Chowder,Dog,Terrier,Male,27,Adult Dog (5 months-8 years),Tan,1,1,,
10/28/2019,Cocoa,Dog,"Chihuahua, Short Coat",Unknown,72,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Daisy,Dog,"Dachshund, Standard Long Haired",Female,33,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Hero,Dog,"Terrier, American Pit Bull",Male,48,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Qweeta,Dog,"Cattle Dog, Australian (Blue Heeler)",Male,96,Senior (8+years),,1,1,,
10/28/2019,Frost,Dog,"Terrier, American Pit Bull",Male,72,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Oreo,Dog,Lhasa Apso,Female,33,Adult Dog (5 months-8 years),,7,7,,
10/28/2019,Debo,Dog,Shepherd,Male,30,Adult Dog (5 months-8 years),,4,4,,
10/28/2019,Sasha,Dog,"Shepherd, Australian",Female,32,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Peanut,Dog,"Shepherd, Australian",Female,48,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Cooncoon,Dog,"Shepherd, Australian",Female,72,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Beau,Dog,"Shepherd, Belgian Malinois",Male,36,Adult Dog (5 months-8 years),,16,16,,
10/28/2019,Percy,Dog,"Chihuahua, Short Coat",Male,36,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Caroline,Dog,"Chihuahua, Short Coat",Female,168,Senior (8+years),,1,1,,
10/28/2019,Amato,Dog,"Chihuahua, Short Coat",Male,96,Senior (8+years),,1,1,,
10/28/2019,Princess,Dog,"Terrier, American Pit Bull",Female,33,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Soren,Dog,"Pyrenees, Great",Male,48,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Delilah,Dog,"Shepherd, German",Female,48,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Persais,Dog,Retriever,Female,108,Senior (8+years),,7,7,,
10/28/2019,Fat Albert,Dog,Hound,Male,84,Adult Dog (5 months-8 years),,20,20,,
10/28/2019,Stanley,Dog,"Chihuahua, Short Coat",Male,120,Senior (8+years),,33,33,,
10/28/2019,Rose,Dog,"Poodle, Toy",Female,26,Adult Dog (5 months-8 years),Cream,1,1,,
10/28/2019,Rose,Dog,"Poodle, Toy",Female,26,Adult Dog (5 months-8 years),Cream,1,1,,
10/28/2019,Rose,Dog,"Poodle, Toy",Female,26,Adult Dog (5 months-8 years),Cream,1,1,,
10/28/2019,Mateo,Dog,"Poodle, Toy",Male,26,Adult Dog (5 months-8 years),Tan,1,1,,
10/28/2019,Mateo,Dog,"Poodle, Toy",Male,26,Adult Dog (5 months-8 years),Tan,1,1,,
10/28/2019,Mateo,Dog,"Poodle, Toy",Male,26,Adult Dog (5 months-8 years),Tan,1,1,,
10/28/2019,Mochi,Cat,Domestic Shorthair,Male,31,Young adult (1-5 years),,1,1,,
10/28/2019,Prince,Dog,Mixed Breed (Large),Male,150,Senior (8+years),,1,1,,
10/28/2019,Cosette,Dog,"Terrier, American Staffordshire",Female,42,Adult Dog (5 months-8 years),,4,4,,
10/28/2019,Sage,Dog,"Husky, Siberian",Female,72,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Sage,Dog,"Husky, Siberian",Female,72,Adult Dog (5 months-8 years),,1,1,,
10/28/2019,Sage,Dog,"Husky, Siberian",Female,72,Adult Dog (5 months-8 years),,1,1,,
10/29/2019,Dodger,Dog,Pomeranian,Male,168,Senior (8+years),,12,12,,
10/29/2019,Pickles,Cat,Domestic Longhair,Female,31,Young adult (1-5 years),,2,2,,
10/29/2019,Pickles,Cat,Domestic Longhair,Female,31,Young adult (1-5 years),,1,1,,
10/29/2019,Spectrum,Cat,Domestic Shorthair,Female,28,Young adult (1-5 years),,5,5,,
10/29/2019,Chroma,Cat,Domestic Shorthair,Female,26,Young adult (1-5 years),,5,5,,
10/29/2019,Bedlam,Cat,Domestic Shorthair,Female,26,Young adult (1-5 years),,5,5,,
10/29/2019,Josephine,Cat,Domestic Shorthair,Female,48,Young adult (1-5 years),,6,6,,
10/29/2019,Slushy,Cat,Domestic Shorthair,Female,72,Adult Cat (5-10 years),,13,13,,
10/29/2019,Feral Poppinjay,Cat,Domestic Shorthair,Female,47,Young adult (1-5 years),,17,17,,
10/29/2019,Confetti,Cat,Domestic Medium Hair,Female,25,Young adult (1-5 years),,28,28,,
10/29/2019,Cocktail,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,30,30,,
10/29/2019,Ratatouille,Cat,Domestic Longhair,Male,25,Kitten (6 weeks-5 months),,35,35,,
10/29/2019,Kingfisher,Cat,Domestic Shorthair,Male,25,Young adult (1-5 years),,40,40,,
10/29/2019,Hopscotch,Cat,Domestic Shorthair,Female,25,Young adult (1-5 years),,42,42,,
10/29/2019,Pepper,Cat,Domestic Longhair,Male,29,Young adult (1-5 years),,1,1,,
10/29/2019,Burnsy,Cat,Domestic Medium Hair,Male,28,Young adult (1-5 years),,1,1,,
10/29/2019,Missy,Cat,Domestic Shorthair,Female,41,Young adult (1-5 years),,1,1,,
10/29/2019,Good Girl,Cat,Domestic Shorthair,Female,41,Young adult (1-5 years),,1,1,,
10/29/2019,Coal,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),,1,1,,
10/29/2019,Oscar,Dog,"Pointer, German Wirehaired",Male,121,Senior (8+years),,1,1,,
10/29/2019,Beauty,Dog,"Terrier, Pit Bull",Female,28,Adult Dog (5 months-8 years),,1,1,,
10/29/2019,Bridgid,Dog,"Hound, Basset",Female,72,Adult Dog (5 months-8 years),,1,1,,
10/29/2019,Milo,Dog,"Terrier, American Pit Bull",Male,38,Adult Dog (5 months-8 years),,30,30,,
10/29/2019,Ava,Dog,"Terrier, American Pit Bull",Female,35,Adult Dog (5 months-8 years),,26,26,,
10/29/2019,Feral Ember,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,3,3,,
10/29/2019,Feral Umber,Cat,Domestic Shorthair,Unknown,84,Adult Cat (5-10 years),,3,3,,
02/13/2020,Champ,Dog,Terrier,Male,60,Adult Dog (5 months-8 years),White,3,3,,
02/13/2020,Champ,Dog,Terrier,Male,60,Adult Dog (5 months-8 years),White,1,1,,
10/29/2019,Sushi,Dog,Terrier,Female,84,Adult Dog (5 months-8 years),,3,3,,
10/29/2019,Abbott,Dog,"Terrier, American Pit Bull",Male,72,Adult Dog (5 months-8 years),,5,5,,
10/29/2019,Ginger,Dog,Terrier,Female,30,Adult Dog (5 months-8 years),,5,5,,
10/29/2019,Ginger,Dog,Terrier,Female,30,Adult Dog (5 months-8 years),,1,1,,
10/29/2019,Salt,Dog,Terrier,Male,30,Adult Dog (5 months-8 years),,6,6,,
10/29/2019,Bobo,Dog,Terrier,Male,60,Adult Dog (5 months-8 years),,6,6,,
10/29/2019,Armani,Dog,Terrier,Male,31,Adult Dog (5 months-8 years),,9,9,,
10/29/2019,Garrett,Cat,Domestic Shorthair,Male,31,Young adult (1-5 years),,3,3,,
10/29/2019,Duke of Gloucester,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),Orange,4,4,10.25 lbs,
10/29/2019,Duke of Gloucester,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),Orange,20,20,10.25 lbs,
10/29/2019,Duke of Gloucester,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),Orange,4,4,10.25 lbs,
10/29/2019,Ferdinand,Cat,Domestic Shorthair,Male,31,Young adult (1-5 years),,4,4,,
10/29/2019,Ferdinand,Cat,Domestic Shorthair,Male,31,Young adult (1-5 years),,1,1,,
10/29/2019,Tigger,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),,4,4,,
10/29/2019,Tigger,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),,1,1,,
10/29/2019,Slim Shady,Cat,Domestic Shorthair,Male,42,Young adult (1-5 years),,4,4,,
10/29/2019,Figaro,Cat,Domestic Shorthair,Male,95,Adult Cat (5-10 years),,11,11,,
10/29/2019,Jewels,Dog,Retriever,Female,60,Adult Dog (5 months-8 years),,4,4,,
10/29/2019,Jelly,Dog,"Terrier, American Staffordshire",Female,168,Senior (8+years),,5,5,,
10/29/2019,Buddy,Dog,"Terrier, Cairn",Male,72,Adult Dog (5 months-8 years),,1,1,,
10/29/2019,coconut,Dog,"Chihuahua, Short Coat",Male,36,Adult Dog (5 months-8 years),,1,1,,
10/29/2019,Tiny,Dog,"Chihuahua, Short Coat",Female,132,Senior (8+years),,1,1,,
10/30/2019,Dybicz 10/30 1,Cat,Domestic Shorthair,Female,36,Young adult (1-5 years),,1,1,,
10/30/2019,Tullgren 10/30 1,Cat,Domestic Shorthair,Female,29,Young adult (1-5 years),,1,1,,
10/30/2019,Lefler 10/30 1,Cat,Domestic Shorthair,Female,84,Adult Cat (5-10 years),,1,1,,
10/30/2019,Lefler 10/30 2,Cat,Domestic Shorthair,Male,36,Young adult (1-5 years),,1,1,,
10/30/2019,Miyoshi 10.30 1,Cat,Domestic Longhair,Male,132,Senior (10+years),,1,1,,
10/30/2019,Potter 10.30 1,Cat,Domestic Shorthair,Male,34,Young adult (1-5 years),,2,2,,
10/30/2019,Potter 10.30 2,Cat,Domestic Shorthair,Male,34,Young adult (1-5 years),,2,2,,
10/30/2019,Potter 10.30 3,Cat,Domestic Shorthair,Male,34,Young adult (1-5 years),,2,2,,
10/30/2019,Olson 10.30 1,Cat,Domestic Shorthair,Male,29,Young adult (1-5 years),,1,1,,
10/30/2019,Olson 10.30 2,Cat,Domestic Shorthair,Female,29,Young adult (1-5 years),,1,1,,
10/30/2019,Wilson 10.30 1,Cat,Domestic Shorthair,Male,84,Adult Cat (5-10 years),,1,1,,
10/30/2019,Wilson 10.30 2,Cat,Domestic Shorthair,Male,60,Adult Cat (5-10 years),,1,1,,
10/30/2019,Dean 10.30 1,Cat,Domestic Shorthair,Female,29,Young adult (1-5 years),,1,1,,
10/30/2019,Dean 10.30 2,Cat,Domestic Shorthair,Male,27,Young adult (1-5 years),,1,1,,
10/30/2019,Feral 1,Cat,Domestic Medium Hair,Male,29,Young adult (1-5 years),,1,1,,
10/30/2019,Foxy,Cat,Domestic Shorthair,Female,96,Adult Cat (5-10 years),,3,3,,
10/30/2019,Pollux,Cat,Domestic Shorthair,Male,48,Young adult (1-5 years),Orange,4,4,8.1 lbs,Staff Pick
10/30/2019,Pollux,Cat,Domestic Shorthair,Male,48,Young adult (1-5 years),Orange,27,27,8.1 lbs,Staff Pick
10/30/2019,Pollux,Cat,Domestic Shorthair,Male,48,Young adult (1-5 years),Orange,1,1,8.1 lbs,Staff Pick
10/30/2019,Medallion,Cat,Domestic Shorthair,Female,48,Young adult (1-5 years),,7,7,,
10/30/2019,Macabre,"Rabbit, Domestic","Rabbit, Domestic",Male,22,Adult (1+ years),,10,10,,
10/30/2019,Winston,Cat,Domestic Medium Hair,Male,120,Senior (10+years),Grey,11,11,9.2 lbs,
10/30/2019,Winston,Cat,Domestic Medium Hair,Male,120,Senior (10+years),Grey,15,15,9.2 lbs,
10/30/2019,Ryan 10.30 1,Cat,Domestic Longhair,Male,72,Adult Cat (5-10 years),,1,1,,
10/30/2019,Ryan 10.30 2,Cat,Domestic Longhair,Female,84,Adult Cat (5-10 years),,1,1,,
10/30/2019,Mitchel 10.30 1,Cat,Domestic Shorthair,Female,144,Senior (10+years),,1,1,,
10/30/2019,Mammoth,Dog,Terrier,Male,28,Adult Dog (5 months-8 years),,3,3,,
10/30/2019,Turpin,Dog,Terrier,Male,72,Adult Dog (5 months-8 years),,3,3,,
10/30/2019,Vinny,Dog,Terrier,Male,42,Adult Dog (5 months-8 years),,4,4,,
10/30/2019,Daktari,Dog,Terrier,Female,29,Adult Dog (5 months-8 years),,4,4,,
10/30/2019,Sabretooth,Dog,Terrier,Male,28,Adult Dog (5 months-8 years),,5,5,,
10/30/2019,Stanley,Dog,"Retriever, Labrador",Male,48,Adult Dog (5 months-8 years),,1,1,,
10/30/2019,Daisy,Dog,"Terrier, Pit Bull",Female,84,Adult Dog (5 months-8 years),,1,1,,
10/30/2019,Mowgli,Dog,"Shepherd, German",Male,36,Adult Dog (5 months-8 years),,21,21,,
10/30/2019,Yankie,Dog,"Retriever, Labrador",Male,60,Adult Dog (5 months-8 years),,1,1,,
01/25/2020,Mishka,Dog,Spaniel,Female,26,Adult Dog (5 months-8 years),White,1,1,,
01/25/2020,Mishka,Dog,Spaniel,Female,26,Adult Dog (5 months-8 years),White,1,1,,
01/25/2020,Mishka,Dog,Spaniel,Female,26,Adult Dog (5 months-8 years),White,1,1,,
01/25/2020,Mishka,Dog,Spaniel,Female,26,Adult Dog (5 months-8 years),White,1,1,,
01/25/2020,Mishka,Dog,Spaniel,Female,26,Adult Dog (5 months-8 years),White,1,1,,
01/25/2020,Mishka,Dog,Spaniel,Female,26,Adult Dog (5 months-8 years),White,1,1,,
10/30/2019,Mr Bean,Cat,Domestic Shorthair,Male,217,Senior (10+years),,11,11,,
10/30/2019,Duke,Dog,Retriever,Male,108,Senior (8+years),,35,35,,
10/30/2019,Keno,Dog,"Shepherd, German",Male,126,Senior (8+years),,13,13,,
10/30/2019,Siumai,Dog,"Shepherd, Australian",Male,103,Senior (8+years),,12,12,,
10/30/2019,Border,Dog,"Husky, Siberian",Male,60,Adult Dog (5 months-8 years),White,4,4,66.7 lbs,"D2D Required,Kids under 12 meet first,No Cats,No kids under 10"
10/30/2019,Border,Dog,"Husky, Siberian",Male,60,Adult Dog (5 months-8 years),White,10,10,66.7 lbs,"D2D Required,Kids under 12 meet first,No Cats,No kids under 10"
10/30/2019,Molly,Dog,"Coonhound, Treeing Walker",Female,120,Senior (8+years),,21,21,,
10/30/2019,Oreo,Dog,"Coonhound, Treeing Walker",Male,120,Senior (8+years),,21,21,96.4 lbs,
10/30/2019,Puppy,Dog,"Chihuahua, Short Coat",Female,168,Senior (8+years),,1,1,,
10/30/2019,Mia,Dog,Mixed Breed (Small),Female,96,Senior (8+years),,1,1,,
10/31/2019,Shela,Dog,Terrier,Female,121,Senior (8+years),,1,1,,
10/31/2019,Lily,Dog,Terrier,Female,73,Adult Dog (5 months-8 years),,1,1,,
10/31/2019,Feral Candy,Cat,Domestic Shorthair,Unknown,86,Adult Cat (5-10 years),,1,1,,
10/31/2019,Hachi,Dog,"Husky, Siberian",Male,33,Adult Dog (5 months-8 years),,1,1,,
