COLLECTION_Date,TRACE,LONG,LAT,ELEV [m],TWT [ns],"SNOW DEPTH [m, assuming velocity of 0.234 m/ns]",SWE [mm assuming density of 335 kg/m3],EASTING,NORTHING,UTM_ZONE,TRANSECT
GPR_0042_020817,208555,-108.0588429,39.04441944,-999,14.73,1.758,589,754543.7006,4325830.92,12S,56
GPR_0042_020817,208556,-108.0588426,39.04441936,-999,14.73,1.758,589,754543.7225,4325830.912,12S,56
GPR_0042_020817,208557,-108.0588424,39.04441927,-999,14.6325,1.746,585,754543.7445,4325830.903,12S,56
GPR_0042_020817,208558,-108.0588421,39.04441919,-999,14.6812,1.752,587,754543.7664,4325830.895,12S,56
GPR_0042_020817,208559,-108.0588419,39.04441911,-999,14.5837,1.746,585,754543.7883,4325830.886,12S,56
GPR_0042_020817,208560,-108.0588416,39.04441902,-999,14.6324,1.752,587,754543.8103,4325830.877,12S,56
GPR_0042_020817,208561,-108.0588414,39.04441894,-999,14.6325,1.746,585,754543.8322,4325830.869,12S,56
GPR_0042_020817,208562,-108.0588411,39.04441886,-999,14.5836,1.752,587,754543.8542,4325830.86,12S,56
GPR_0042_020817,208563,-108.0588409,39.04441877,-999,14.4861,1.735,581,754543.8761,4325830.852,12S,56
GPR_0042_020817,208564,-108.0588406,39.04441869,-999,14.6325,1.746,585,754543.898,4325830.843,12S,56
GPR_0042_020817,208565,-108.0588402,39.04441869,-999,14.6325,1.746,585,754543.9341,4325830.844,12S,56
GPR_0042_020817,208566,-108.0588398,39.04441869,-999,14.6324,1.752,587,754543.9702,4325830.846,12S,56
GPR_0042_020817,208567,-108.0588394,39.04441869,-999,14.6812,1.752,587,754544.0062,4325830.847,12S,56
GPR_0042_020817,208568,-108.058839,39.04441869,-999,14.5837,1.741,583,754544.0423,4325830.848,12S,56
GPR_0042_020817,208569,-108.0588385,39.04441869,-999,14.4861,1.735,581,754544.0784,4325830.849,12S,56
GPR_0042_020817,208570,-108.0588381,39.04441869,-999,14.6325,1.746,585,754544.1144,4325830.85,12S,56
GPR_0042_020817,208571,-108.0588377,39.04441869,-999,14.5837,1.741,583,754544.1505,4325830.851,12S,56
GPR_0042_020817,208572,-108.0588373,39.04441869,-999,14.6812,1.752,587,754544.1866,4325830.853,12S,56
GPR_0042_020817,208573,-108.0588369,39.04441869,-999,14.5349,1.741,583,754544.2226,4325830.854,12S,56
GPR_0042_020817,208574,-108.0588365,39.04441869,-999,14.6812,1.752,587,754544.2587,4325830.855,12S,56
GPR_0042_020817,208575,-108.058836,39.04441869,-999,14.5349,1.735,581,754544.2948,4325830.856,12S,56
GPR_0042_020817,208576,-108.0588356,39.04441869,-999,14.6325,1.746,585,754544.3308,4325830.857,12S,56
GPR_0042_020817,208577,-108.0588352,39.04441869,-999,14.73,1.758,589,754544.3669,4325830.858,12S,56
GPR_0042_020817,208578,-108.0588348,39.04441869,-999,14.6325,1.746,585,754544.403,4325830.86,12S,56
GPR_0042_020817,208579,-108.0588344,39.04441869,-999,14.4861,1.735,581,754544.439,4325830.861,12S,56
GPR_0042_020817,208580,-108.058834,39.04441869,-999,14.5837,1.741,583,754544.4751,4325830.862,12S,56
GPR_0042_020817,208581,-108.0588335,39.04441869,-999,14.5349,1.735,581,754544.5112,4325830.863,12S,56
GPR_0042_020817,208582,-108.0588331,39.04441869,-999,14.5349,1.735,581,754544.5472,4325830.864,12S,56
GPR_0042_020817,208583,-108.0588327,39.04441869,-999,14.5349,1.735,581,754544.5833,4325830.865,12S,56
GPR_0042_020817,208584,-108.0588323,39.04441869,-999,14.4861,1.729,579,754544.6194,4325830.867,12S,56
GPR_0042_020817,208585,-108.0588318,39.04441869,-999,14.4374,1.723,577,754544.6627,4325830.868,12S,56
GPR_0042_020817,208586,-108.0588313,39.04441869,-999,14.4861,1.729,579,754544.7059,4325830.869,12S,56
GPR_0042_020817,208587,-108.0588308,39.04441869,-999,14.3398,1.712,574,754544.7492,4325830.871,12S,56
GPR_0042_020817,208588,-108.0588303,39.04441869,-999,14.291,1.712,574,754544.7925,4325830.872,12S,56
GPR_0042_020817,208589,-108.0588298,39.04441869,-999,14.3398,1.718,576,754544.8358,4325830.874,12S,56
GPR_0042_020817,208590,-108.0588293,39.04441869,-999,14.291,1.706,572,754544.8791,4325830.875,12S,56
GPR_0042_020817,208591,-108.0588288,39.04441869,-999,14.2423,1.701,570,754544.9223,4325830.876,12S,56
GPR_0042_020817,208592,-108.0588283,39.04441869,-999,14.291,1.706,572,754544.9656,4325830.878,12S,56
GPR_0042_020817,208593,-108.0588278,39.04441869,-999,14.2423,1.701,570,754545.0089,4325830.879,12S,56
GPR_0042_020817,208594,-108.0588273,39.04441869,-999,14.2423,1.701,570,754545.0522,4325830.881,12S,56
GPR_0042_020817,208595,-108.0588268,39.04441869,-999,14.1935,1.701,570,754545.0955,4325830.882,12S,56
GPR_0042_020817,208596,-108.0588263,39.04441869,-999,14.1447,1.695,568,754545.1387,4325830.883,12S,56
GPR_0042_020817,208597,-108.0588258,39.04441869,-999,14.2423,1.701,570,754545.182,4325830.885,12S,56
GPR_0042_020817,208598,-108.0588253,39.04441869,-999,14.2423,1.701,570,754545.2253,4325830.886,12S,56
GPR_0042_020817,208599,-108.0588248,39.04441869,-999,14.1447,1.695,568,754545.2686,4325830.888,12S,56
GPR_0042_020817,208600,-108.0588243,39.04441869,-999,14.1447,1.695,568,754545.3119,4325830.889,12S,56
GPR_0042_020817,208601,-108.0588238,39.04441869,-999,14.0959,1.689,566,754545.3551,4325830.89,12S,56
GPR_0042_020817,208602,-108.0588233,39.04441869,-999,14.0472,1.678,562,754545.3984,4325830.892,12S,56
GPR_0042_020817,208603,-108.0588228,39.04441869,-999,14.1447,1.689,566,754545.4417,4325830.893,12S,56
GPR_0042_020817,208604,-108.0588223,39.04441869,-999,14.0959,1.683,564,754545.485,4325830.895,12S,56
GPR_0042_020817,208605,-108.0588219,39.04441869,-999,14.1935,1.695,568,754545.5211,4325830.896,12S,56
GPR_0042_020817,208606,-108.0588215,39.04441869,-999,14.1447,1.689,566,754545.5571,4325830.897,12S,56
GPR_0042_020817,208607,-108.058821,39.04441869,-999,14.2423,1.701,570,754545.5932,4325830.898,12S,56
GPR_0042_020817,208608,-108.0588206,39.04441869,-999,14.2423,1.701,570,754545.6293,4325830.899,12S,56
GPR_0042_020817,208609,-108.0588202,39.04441869,-999,14.291,1.706,572,754545.6653,4325830.9,12S,56
GPR_0042_020817,208610,-108.0588198,39.04441869,-999,14.1935,1.695,568,754545.7014,4325830.902,12S,56
GPR_0042_020817,208611,-108.0588194,39.04441869,-999,14.3398,1.712,574,754545.7375,4325830.903,12S,56
GPR_0042_020817,208612,-108.058819,39.04441869,-999,14.3886,1.718,576,754545.7735,4325830.904,12S,56
GPR_0042_020817,208613,-108.0588185,39.04441869,-999,14.4374,1.723,577,754545.8096,4325830.905,12S,56
GPR_0042_020817,208614,-108.0588181,39.04441869,-999,14.3886,1.718,576,754545.8457,4325830.906,12S,56
GPR_0042_020817,208615,-108.0588177,39.04441869,-999,14.5349,1.735,581,754545.8817,4325830.907,12S,56
GPR_0042_020817,208616,-108.0588173,39.04441869,-999,14.4861,1.735,581,754545.9178,4325830.909,12S,56
GPR_0042_020817,208617,-108.0588169,39.04441869,-999,14.4374,1.723,577,754545.9539,4325830.91,12S,56
GPR_0042_020817,208618,-108.0588165,39.04441869,-999,14.3886,1.723,577,754545.9899,4325830.911,12S,56
GPR_0042_020817,208619,-108.058816,39.04441869,-999,14.5837,1.741,583,754546.026,4325830.912,12S,56
GPR_0042_020817,208620,-108.0588156,39.04441869,-999,14.5349,1.735,581,754546.0621,4325830.913,12S,56
GPR_0042_020817,208621,-108.0588152,39.04441869,-999,14.4374,1.723,577,754546.0981,4325830.914,12S,56
GPR_0042_020817,208622,-108.0588148,39.04441869,-999,14.4861,1.729,579,754546.1342,4325830.916,12S,56
GPR_0042_020817,208623,-108.0588144,39.04441869,-999,14.4374,1.723,577,754546.1703,4325830.917,12S,56
GPR_0042_020817,208624,-108.058814,39.04441869,-999,14.4861,1.729,579,754546.2063,4325830.918,12S,56
GPR_0042_020817,208625,-108.0588135,39.04441865,-999,14.4861,1.729,579,754546.2443,4325830.915,12S,56
GPR_0042_020817,208626,-108.0588131,39.04441861,-999,14.4861,1.729,579,754546.2822,4325830.912,12S,56
GPR_0042_020817,208627,-108.0588126,39.04441857,-999,14.3886,1.718,576,754546.3201,4325830.908,12S,56
GPR_0042_020817,208628,-108.0588122,39.04441853,-999,14.4861,1.729,579,754546.358,4325830.905,12S,56
GPR_0042_020817,208629,-108.0588118,39.04441849,-999,14.5349,1.735,581,754546.396,4325830.902,12S,56
GPR_0042_020817,208630,-108.0588113,39.04441845,-999,14.4861,1.735,581,754546.4339,4325830.899,12S,56
GPR_0042_020817,208631,-108.0588109,39.04441841,-999,14.5837,1.741,583,754546.4718,4325830.896,12S,56
GPR_0042_020817,208632,-108.0588105,39.04441837,-999,14.4861,1.729,579,754546.5098,4325830.893,12S,56
GPR_0042_020817,208633,-108.05881,39.04441833,-999,14.4861,1.729,579,754546.5477,4325830.889,12S,56
GPR_0042_020817,208634,-108.0588096,39.04441829,-999,14.291,1.712,574,754546.5856,4325830.886,12S,56
GPR_0042_020817,208635,-108.0588091,39.04441825,-999,14.5349,1.735,581,754546.6235,4325830.883,12S,56
GPR_0042_020817,208636,-108.0588087,39.04441821,-999,14.3398,1.718,576,754546.6615,4325830.88,12S,56
GPR_0042_020817,208637,-108.0588083,39.04441817,-999,14.4373,1.729,579,754546.6994,4325830.877,12S,56
GPR_0042_020817,208638,-108.0588078,39.04441813,-999,14.3398,1.712,574,754546.7373,4325830.873,12S,56
GPR_0042_020817,208639,-108.0588074,39.04441809,-999,14.4374,1.723,577,754546.7752,4325830.87,12S,56
GPR_0042_020817,208640,-108.058807,39.04441805,-999,14.3398,1.712,574,754546.8132,4325830.867,12S,56
GPR_0042_020817,208641,-108.0588065,39.04441801,-999,14.291,1.712,574,754546.8511,4325830.864,12S,56
GPR_0042_020817,208642,-108.0588061,39.04441797,-999,14.3398,1.718,576,754546.889,4325830.861,12S,56
GPR_0042_020817,208643,-108.0588057,39.04441793,-999,14.2423,1.701,570,754546.927,4325830.858,12S,56
GPR_0042_020817,208644,-108.0588052,39.04441789,-999,14.291,1.706,572,754546.9649,4325830.854,12S,56
GPR_0042_020817,208645,-108.0588048,39.04441785,-999,14.2422,1.706,572,754547.0028,4325830.851,12S,56
GPR_0042_020817,208646,-108.0588043,39.04441782,-999,14.2422,1.706,572,754547.0407,4325830.848,12S,56
GPR_0042_020817,208647,-108.0588039,39.04441778,-999,14.1447,1.695,568,754547.0787,4325830.845,12S,56
GPR_0042_020817,208648,-108.0588035,39.04441774,-999,14.1935,1.701,570,754547.1166,4325830.842,12S,56
GPR_0042_020817,208649,-108.058803,39.0444177,-999,14.291,1.712,574,754547.1545,4325830.838,12S,56
GPR_0042_020817,208650,-108.0588026,39.04441766,-999,14.2423,1.701,570,754547.1924,4325830.835,12S,56
GPR_0042_020817,208651,-108.0588022,39.04441762,-999,14.3398,1.712,574,754547.2304,4325830.832,12S,56
GPR_0042_020817,208652,-108.0588017,39.04441758,-999,14.3398,1.712,574,754547.2683,4325830.829,12S,56
GPR_0042_020817,208653,-108.0588013,39.04441754,-999,14.291,1.706,572,754547.3062,4325830.826,12S,56
GPR_0042_020817,208654,-108.0588009,39.0444175,-999,14.4374,1.723,577,754547.3442,4325830.823,12S,56
GPR_0042_020817,208655,-108.0588004,39.04441746,-999,14.3886,1.718,576,754547.3821,4325830.819,12S,56
GPR_0042_020817,208656,-108.0588,39.04441742,-999,14.3886,1.723,577,754547.42,4325830.816,12S,56
GPR_0042_020817,208657,-108.0587995,39.04441738,-999,14.4374,1.723,577,754547.4579,4325830.813,12S,56
GPR_0042_020817,208658,-108.0587991,39.04441734,-999,14.3886,1.718,576,754547.4959,4325830.81,12S,56
GPR_0042_020817,208659,-108.0587987,39.0444173,-999,14.4373,1.729,579,754547.5338,4325830.807,12S,56
GPR_0042_020817,208660,-108.0587982,39.04441726,-999,14.3398,1.718,576,754547.5717,4325830.803,12S,56
GPR_0042_020817,208661,-108.0587978,39.04441722,-999,14.5349,1.735,581,754547.6096,4325830.8,12S,56
GPR_0042_020817,208662,-108.0587974,39.04441718,-999,14.4861,1.729,579,754547.6476,4325830.797,12S,56
GPR_0042_020817,208663,-108.0587969,39.04441714,-999,14.5837,1.741,583,754547.6855,4325830.794,12S,56
GPR_0042_020817,208664,-108.0587965,39.0444171,-999,14.5349,1.735,581,754547.7234,4325830.791,12S,56
GPR_0042_020817,208665,-108.0587961,39.04441706,-999,14.4861,1.729,579,754547.7614,4325830.788,12S,56
GPR_0042_020817,208666,-108.0587956,39.04441702,-999,14.4861,1.729,579,754547.7993,4325830.784,12S,56
GPR_0042_020817,208667,-108.0587952,39.04441702,-999,14.5837,1.741,583,754547.8353,4325830.786,12S,56
GPR_0042_020817,208668,-108.0587948,39.04441702,-999,14.4861,1.729,579,754547.8714,4325830.787,12S,56
GPR_0042_020817,208669,-108.0587944,39.04441702,-999,14.4374,1.723,577,754547.9075,4325830.788,12S,56
GPR_0042_020817,208670,-108.058794,39.04441702,-999,14.3886,1.718,576,754547.9435,4325830.789,12S,56
GPR_0042_020817,208671,-108.0587935,39.04441702,-999,14.4861,1.729,579,754547.9796,4325830.79,12S,56
GPR_0042_020817,208672,-108.0587931,39.04441702,-999,14.4374,1.723,577,754548.0157,4325830.791,12S,56
GPR_0042_020817,208673,-108.0587927,39.04441702,-999,14.5349,1.735,581,754548.0518,4325830.793,12S,56
GPR_0042_020817,208674,-108.0587923,39.04441702,-999,14.5349,1.735,581,754548.0878,4325830.794,12S,56
GPR_0042_020817,208675,-108.0587919,39.04441702,-999,14.4374,1.723,577,754548.1239,4325830.795,12S,56
GPR_0042_020817,208676,-108.0587915,39.04441702,-999,14.4861,1.729,579,754548.16,4325830.796,12S,56
GPR_0042_020817,208677,-108.058791,39.04441702,-999,14.4374,1.723,577,754548.196,4325830.797,12S,56
GPR_0042_020817,208678,-108.0587906,39.04441702,-999,14.3398,1.712,574,754548.2321,4325830.798,12S,56
GPR_0042_020817,208679,-108.0587902,39.04441702,-999,14.3886,1.718,576,754548.2682,4325830.8,12S,56
GPR_0042_020817,208680,-108.0587898,39.04441702,-999,14.4373,1.729,579,754548.3042,4325830.801,12S,56
GPR_0042_020817,208681,-108.0587894,39.04441702,-999,14.3398,1.712,574,754548.3403,4325830.802,12S,56
GPR_0042_020817,208682,-108.058789,39.04441702,-999,14.3398,1.712,574,754548.3764,4325830.803,12S,56
GPR_0042_020817,208683,-108.0587885,39.04441702,-999,14.3398,1.712,574,754548.4124,4325830.804,12S,56
GPR_0042_020817,208684,-108.0587881,39.04441702,-999,14.3398,1.712,574,754548.4485,4325830.805,12S,56
GPR_0042_020817,208685,-108.0587877,39.04441702,-999,14.4374,1.723,577,754548.4846,4325830.807,12S,56
GPR_0042_020817,208686,-108.0587873,39.04441702,-999,14.3398,1.718,576,754548.5206,4325830.808,12S,56
GPR_0042_020817,208687,-108.0587869,39.04441702,-999,14.3886,1.718,576,754548.5567,4325830.809,12S,56
GPR_0042_020817,208688,-108.0587865,39.04441702,-999,14.3886,1.718,576,754548.5928,4325830.81,12S,56
GPR_0042_020817,208689,-108.058786,39.04441702,-999,14.3886,1.718,576,754548.6288,4325830.811,12S,56
GPR_0042_020817,208690,-108.0587856,39.04441702,-999,14.3886,1.718,576,754548.6649,4325830.812,12S,56
GPR_0042_020817,208691,-108.0587852,39.04441702,-999,14.3398,1.718,576,754548.701,4325830.814,12S,56
GPR_0042_020817,208692,-108.0587848,39.04441702,-999,14.3398,1.718,576,754548.737,4325830.815,12S,56
GPR_0042_020817,208693,-108.0587844,39.04441702,-999,14.3398,1.712,574,754548.7731,4325830.816,12S,56
GPR_0042_020817,208694,-108.058784,39.04441702,-999,14.3886,1.718,576,754548.8092,4325830.817,12S,56
GPR_0042_020817,208695,-108.0587835,39.04441702,-999,14.291,1.712,574,754548.8452,4325830.818,12S,56
GPR_0042_020817,208696,-108.0587831,39.04441702,-999,14.3398,1.718,576,754548.8813,4325830.819,12S,56
GPR_0042_020817,208697,-108.0587827,39.04441702,-999,14.3398,1.712,574,754548.9174,4325830.821,12S,56
GPR_0042_020817,208698,-108.0587823,39.04441702,-999,14.3886,1.718,576,754548.9534,4325830.822,12S,56
GPR_0042_020817,208699,-108.0587819,39.04441702,-999,14.291,1.706,572,754548.9895,4325830.823,12S,56
GPR_0042_020817,208700,-108.0587815,39.04441702,-999,14.291,1.706,572,754549.0256,4325830.824,12S,56
GPR_0042_020817,208701,-108.058781,39.04441702,-999,14.1935,1.695,568,754549.0616,4325830.825,12S,56
GPR_0042_020817,208702,-108.0587806,39.04441702,-999,14.2423,1.701,570,754549.0977,4325830.826,12S,56
GPR_0042_020817,208703,-108.0587802,39.04441702,-999,14.2422,1.706,572,754549.1338,4325830.828,12S,56
GPR_0042_020817,208704,-108.0587798,39.04441702,-999,14.2423,1.701,570,754549.1698,4325830.829,12S,56
GPR_0042_020817,208705,-108.0587794,39.04441702,-999,14.291,1.706,572,754549.2059,4325830.83,12S,56
GPR_0042_020817,208706,-108.058779,39.04441702,-999,14.291,1.706,572,754549.242,4325830.831,12S,56
GPR_0042_020817,208707,-108.0587785,39.04441694,-999,14.291,1.706,572,754549.2783,4325830.823,12S,56
GPR_0042_020817,208708,-108.0587781,39.04441685,-999,14.291,1.706,572,754549.3147,4325830.815,12S,56
GPR_0042_020817,208709,-108.0587777,39.04441677,-999,14.3398,1.712,574,754549.3511,4325830.807,12S,56
GPR_0042_020817,208710,-108.0587773,39.04441669,-999,14.3398,1.712,574,754549.3874,4325830.799,12S,56
GPR_0042_020817,208711,-108.0587769,39.0444166,-999,14.3886,1.718,576,754549.4238,4325830.791,12S,56
GPR_0042_020817,208712,-108.0587765,39.04441652,-999,14.3398,1.718,576,754549.4602,4325830.783,12S,56
GPR_0042_020817,208713,-108.058776,39.04441644,-999,14.2422,1.706,572,754549.4965,4325830.775,12S,56
GPR_0042_020817,208714,-108.0587756,39.04441635,-999,14.3398,1.712,574,754549.5329,4325830.766,12S,56
GPR_0042_020817,208715,-108.0587752,39.04441627,-999,14.3398,1.712,574,754549.5693,4325830.758,12S,56
GPR_0042_020817,208716,-108.0587748,39.04441619,-999,14.291,1.706,572,754549.6056,4325830.75,12S,56
GPR_0042_020817,208717,-108.0587744,39.0444161,-999,14.291,1.706,572,754549.642,4325830.742,12S,56
GPR_0042_020817,208718,-108.058774,39.04441602,-999,14.291,1.706,572,754549.6784,4325830.734,12S,56
GPR_0042_020817,208719,-108.0587735,39.04441594,-999,14.3398,1.712,574,754549.7147,4325830.726,12S,56
GPR_0042_020817,208720,-108.0587731,39.04441585,-999,14.291,1.706,572,754549.7511,4325830.718,12S,56
GPR_0042_020817,208721,-108.0587727,39.04441577,-999,14.2422,1.706,572,754549.7875,4325830.71,12S,56
GPR_0042_020817,208722,-108.0587723,39.04441569,-999,14.3398,1.712,574,754549.8238,4325830.702,12S,56
GPR_0042_020817,208723,-108.0587719,39.0444156,-999,14.291,1.706,572,754549.8602,4325830.694,12S,56
GPR_0042_020817,208724,-108.0587715,39.04441552,-999,14.2423,1.701,570,754549.8966,4325830.686,12S,56
GPR_0042_020817,208725,-108.058771,39.04441544,-999,14.2423,1.701,570,754549.9329,4325830.678,12S,56
GPR_0042_020817,208726,-108.0587706,39.04441535,-999,14.2422,1.706,572,754549.9693,4325830.669,12S,56
GPR_0042_020817,208727,-108.0587702,39.04441535,-999,14.2423,1.701,570,754550.0054,4325830.671,12S,56
GPR_0042_020817,208728,-108.0587698,39.04441535,-999,14.2423,1.701,570,754550.0414,4325830.672,12S,56
GPR_0042_020817,208729,-108.0587694,39.04441535,-999,14.291,1.706,572,754550.0775,4325830.673,12S,56
GPR_0042_020817,208730,-108.058769,39.04441535,-999,14.291,1.706,572,754550.1136,4325830.674,12S,56
GPR_0042_020817,208731,-108.0587685,39.04441535,-999,14.2423,1.701,570,754550.1496,4325830.675,12S,56
GPR_0042_020817,208732,-108.0587681,39.04441535,-999,14.2423,1.701,570,754550.1857,4325830.676,12S,56
GPR_0042_020817,208733,-108.0587677,39.04441535,-999,14.2423,1.701,570,754550.2218,4325830.678,12S,56
GPR_0042_020817,208734,-108.0587673,39.04441535,-999,14.1447,1.689,566,754550.2578,4325830.679,12S,56
GPR_0042_020817,208735,-108.0587669,39.04441535,-999,14.0959,1.683,564,754550.2939,4325830.68,12S,56
GPR_0042_020817,208736,-108.0587665,39.04441535,-999,14.3398,1.712,574,754550.33,4325830.681,12S,56
GPR_0042_020817,208737,-108.058766,39.04441535,-999,14.1935,1.695,568,754550.366,4325830.682,12S,56
GPR_0042_020817,208738,-108.0587656,39.04441535,-999,14.0959,1.689,566,754550.4021,4325830.683,12S,56
GPR_0042_020817,208739,-108.0587652,39.04441535,-999,14.2422,1.706,572,754550.4382,4325830.685,12S,56
GPR_0042_020817,208740,-108.0587648,39.04441535,-999,14.1447,1.689,566,754550.4742,4325830.686,12S,56
GPR_0042_020817,208741,-108.0587644,39.04441535,-999,14.291,1.706,572,754550.5103,4325830.687,12S,56
GPR_0042_020817,208742,-108.058764,39.04441535,-999,14.2423,1.701,570,754550.5464,4325830.688,12S,56
GPR_0042_020817,208743,-108.0587635,39.04441535,-999,14.2423,1.701,570,754550.5824,4325830.689,12S,56
GPR_0042_020817,208744,-108.0587631,39.04441535,-999,14.2423,1.701,570,754550.6185,4325830.69,12S,56
GPR_0042_020817,208745,-108.0587627,39.04441535,-999,14.1935,1.695,568,754550.6546,4325830.692,12S,56
GPR_0042_020817,208746,-108.0587623,39.04441535,-999,14.1935,1.695,568,754550.6906,4325830.693,12S,56
GPR_0042_020817,208747,-108.0587619,39.04441531,-999,14.1447,1.689,566,754550.7259,4325830.689,12S,56
GPR_0042_020817,208748,-108.0587615,39.04441526,-999,14.1447,1.689,566,754550.7612,4325830.685,12S,56
GPR_0042_020817,208749,-108.0587611,39.04441522,-999,14.0959,1.683,564,754550.7964,4325830.681,12S,56
GPR_0042_020817,208750,-108.0587607,39.04441517,-999,14.0472,1.678,562,754550.8317,4325830.677,12S,56
GPR_0042_020817,208751,-108.0587603,39.04441513,-999,13.9008,1.666,558,754550.8669,4325830.673,12S,56
GPR_0042_020817,208752,-108.0587599,39.04441508,-999,14.0472,1.678,562,754550.9022,4325830.67,12S,56
GPR_0042_020817,208753,-108.0587594,39.04441504,-999,13.9983,1.666,558,754550.9374,4325830.666,12S,56
GPR_0042_020817,208754,-108.058759,39.04441499,-999,13.9008,1.661,556,754550.9727,4325830.662,12S,56
GPR_0042_020817,208755,-108.0587586,39.04441495,-999,13.852,1.661,556,754551.0079,4325830.658,12S,56
